time,x,y,z,vx,vy,vz,mass
2451544.5,4.003460488693537,2.935353187887882,-0.1018230443988181,-0.0045637507953792,0.0064472742227426,7.547009668026901e-05,1.8981999999999999e+27
2451545.5,3.99889211929885,2.941796611118529,-0.1017474576985766,-0.0045731209796368,0.006440117437541,7.572106893962765e-05,1.8981999999999999e+27
2451546.5,3.994313622495539,2.948232821985143,-0.1016716335300241,-0.0045832761637715,0.0064318413131008,7.591908001123474e-05,1.8981999999999999e+27
2451547.5,3.989726279669548,2.954661349952808,-0.1015955728118711,-0.004592098739335,0.0064256096220117,7.620552563892946e-05,1.8981999999999999e+27
2451548.5,3.985129044490524,2.961083081620592,-0.1015192617020404,-0.0046017176194114,0.0064177989209004,7.642558775075082e-05,1.8981999999999999e+27
2451549.5,3.980522666866412,2.967497899603436,-0.1014426888070148,-0.0046116526609052,0.0064115685919304,7.670169525735913e-05,1.8981999999999999e+27
2451550.5,3.975906341358355,2.973905458042225,-0.1013658766225481,-0.0046205544594125,0.0064041173903271,7.69491304505312e-05,1.8981999999999999e+27
2451551.5,3.97128046304799,2.980306708134734,-0.1012887872793349,-0.0046315607790766,0.0063976371843777,7.719785232427503e-05,1.8981999999999999e+27
2451552.5,3.966644188008578,2.986700272538109,-0.1012114814359977,-0.0046409435863431,0.0063900527967502,7.743496009532456e-05,1.8981999999999999e+27
2451553.5,3.961997852155648,2.993086422793749,-0.1011339424467245,-0.0046512672472682,0.0063816556478596,7.762824888078742e-05,1.8981999999999999e+27
2451554.5,3.957342629611939,2.999464428338488,-0.1010561818767723,-0.0046597342796911,0.0063749245806952,7.790408580344176e-05,1.8981999999999999e+27
2451555.5,3.952677769954231,3.005835449734842,-0.1009781725291497,-0.0046693597749423,0.0063668922491028,7.811685653509964e-05,1.8981999999999999e+27
2451556.5,3.948004015997195,3.012199191492646,-0.1008999100979982,-0.004678806700437,0.006360509964671,7.839557312057614e-05,1.8981999999999999e+27
2451557.5,3.943320534236857,3.01855559733502,-0.1008214069413682,-0.0046875796683552,0.0063527367922004,7.863443027285911e-05,1.8981999999999999e+27
2451558.5,3.938627956581803,3.024905514595879,-0.1007426254200726,-0.0046981151199125,0.0063464753719431,7.889842356278728e-05,1.8981999999999999e+27
2451559.5,3.933925136109538,3.031247858847299,-0.1006636209294968,-0.0047073192099217,0.0063387569278495,7.913356110931921e-05,1.8981999999999999e+27
2451560.5,3.929212520857098,3.037582893085716,-0.1005843751761132,-0.0047176349813217,0.006330642454085,7.933774556105184e-05,1.8981999999999999e+27
2451561.5,3.924490995291695,3.043909730094604,-0.1005049092415945,-0.0047258219165629,0.0063237365702542,7.961231765542023e-05,1.8981999999999999e+27
2451562.5,3.919760025380915,3.050229736023785,-0.1004251858458017,-0.0047355903519604,0.0063158851689625,7.982932839911873e-05,1.8981999999999999e+27
2451563.5,3.915020157146607,3.056542405369873,-0.1003452114616177,-0.0047448147702491,0.0063095491724698,8.011329459712376e-05,1.8981999999999999e+27
2451564.5,3.910270496113277,3.062847879413947,-0.1002649916515615,-0.0047538506286918,0.0063016495382475,8.03447450545063e-05,1.8981999999999999e+27
2451565.5,3.905511798546235,3.069146722345927,-0.1001844965189247,-0.0047642309890332,0.0062955564306001,8.061810742556311e-05,1.8981999999999999e+27
2451566.5,3.900742673683835,3.075438065884081,-0.1001037776329704,-0.0047736558701484,0.0062875881031842,8.084205228654342e-05,1.8981999999999999e+27
2451567.5,3.89596371137248,3.08172198165519,-0.1000228208978683,-0.0047841744271839,0.0062795295007911,8.104700724082713e-05,1.8981999999999999e+27
2451568.5,3.891175570371265,3.087997390837165,-0.0999416569913444,-0.0047923108880433,0.0062720726572889,8.130476223829124e-05,1.8981999999999999e+27
2451569.5,3.886378103379555,3.094265729656839,-0.0998602407653551,-0.0048022107217294,0.006264078183517,8.151580436777719e-05,1.8981999999999999e+27
2451570.5,3.881571747269047,3.100526316251179,-0.0997785872758598,-0.0048111077813734,0.0062573680230192,8.17923478758255e-05,1.8981999999999999e+27
2451571.5,3.876755744434885,3.106779523994031,-0.0996966915171596,-0.0048201938543575,0.0062491133755676,8.201176458699164e-05,1.8981999999999999e+27
2451572.5,3.871931013952203,3.113025691829058,-0.0996145290791324,-0.0048300447846961,0.0062429382033467,8.229113278462127e-05,1.8981999999999999e+27
2451573.5,3.867096063673438,3.119264336576114,-0.0995321400286888,-0.0048393593526418,0.0062347042189575,8.25076561320048e-05,1.8981999999999999e+27
2451574.5,3.862251607284134,3.125495432076117,-0.0994495119365642,-0.0048496465949889,0.0062268019236696,8.2722407292913e-05,1.8981999999999999e+27
2451575.5,3.857398032337084,3.131717915220298,-0.0993666786685152,-0.0048575009094308,0.0062189928931343,8.297267873398571e-05,1.8981999999999999e+27
2451576.5,3.852535521134564,3.137933322018498,-0.0992835870923402,-0.0048672759226446,0.0062112092971878,8.319290182799706e-05,1.8981999999999999e+27
2451577.5,3.84766424583767,3.144140927235687,-0.0992002585492667,-0.0048757953969969,0.0062044361262572,8.34724898815009e-05,1.8981999999999999e+27
2451578.5,3.842783508802639,3.150341339243681,-0.0991166784369558,-0.0048850029064688,0.0061962639785718,8.369325307866648e-05,1.8981999999999999e+27
2451579.5,3.837894179849,3.156534637788444,-0.0990328318479216,-0.0048944925686601,0.0061902526095073,8.39842073250387e-05,1.8981999999999999e+27
2451580.5,3.832994629680107,3.162720679455306,-0.0989487490477625,-0.0049040286298122,0.006182027349973,8.419783397097581e-05,1.8981999999999999e+27
2451581.5,3.82808556132652,3.168899195487166,-0.0988644260571982,-0.0049143814523136,0.0061743747683587,8.442143097385853e-05,1.8981999999999999e+27
2451582.5,3.823167060301132,3.175069073102165,-0.0987799022140726,-0.0049224077425457,0.0061661740032487,8.465672713823799e-05,1.8981999999999999e+27
2451583.5,3.818239655369466,3.181231719625603,-0.0986951237746731,-0.0049323324031785,0.0061584483422624,8.487768329556196e-05,1.8981999999999999e+27
2451584.5,3.813303298569897,3.187386307386997,-0.0986101196114831,-0.0049407591674463,0.0061512766941051,8.514524805895006e-05,1.8981999999999999e+27
2451585.5,3.808357510376795,3.193533547732788,-0.0985248678633324,-0.0049501975452456,0.0061428955111189,8.535645037023674e-05,1.8981999999999999e+27
2451586.5,3.803403171522203,3.199673226280401,-0.0984393635203583,-0.0049592986983948,0.0061365918016089,8.564418346743589e-05,1.8981999999999999e+27
2451587.5,3.798438744115763,3.205805552245731,-0.0983536233930383,-0.0049689170538508,0.0061280885632026,8.584740814638941e-05,1.8981999999999999e+27
2451588.5,3.793464989333121,3.211930054515886,-0.0982676499818448,-0.0049790036213521,0.0061204010322106,8.607480310734226e-05,1.8981999999999999e+27
2451589.5,3.78848181218473,3.218045735629732,-0.0981814808494803,-0.0049869311810433,0.0061116869629543,8.629458036727638e-05,1.8981999999999999e+27
2451590.5,3.783490119744068,3.224153916917827,-0.0980950599915269,-0.0049965665597232,0.0061040193602683,8.652221201228572e-05,1.8981999999999999e+27
2451591.5,3.778489643255049,3.230253876739209,-0.0980084168573707,-0.0050046009512319,0.0060965447425034,8.67845062015064e-05,1.8981999999999999e+27
2451592.5,3.773480110464417,3.236346506231319,-0.097921520152553,-0.0050139615229715,0.0060882643861858,8.700040201680686e-05,1.8981999999999999e+27
2451593.5,3.768462253756124,3.2424314297653,-0.0978343725281383,-0.0050225174263722,0.0060819254038799,8.729505637717467e-05,1.8981999999999999e+27
2451594.5,3.763434589322089,3.248509255590343,-0.0977469761576318,-0.0050321848440352,0.0060735799556814,8.750261073061146e-05,1.8981999999999999e+27
2451595.5,3.758397733832617,3.25457932269908,-0.097659342497695,-0.0050420612105031,0.0060661819029931,8.774345294248817e-05,1.8981999999999999e+27
2451596.5,3.753351316866668,3.260640763212243,-0.0975715078880502,-0.0050501921241612,0.006057293284604,8.795468398079967e-05,1.8981999999999999e+27
